run_id,controller,scenario,metric,value,higher_is_better
seed_102,FLC,multisine_frequency_probe,itae_abs_err,58.163788303486754,False
seed_102,FLC,multisine_frequency_probe,jerk_l2,3.488427059472917,False
seed_102,FLC,multisine_frequency_probe,log_decrement,,False
seed_102,FLC,multisine_frequency_probe,max_delta_temp_over_limit_C,0.0,False
seed_102,FLC,multisine_frequency_probe,max_freq_deviation_hz,1.0626373291015625,False
seed_102,FLC,multisine_frequency_probe,max_rocof_hz_s,7.818603515624993,False
seed_102,FLC,multisine_frequency_probe,overshoot_pct,1.4445952388828458,False
seed_102,FLC,multisine_frequency_probe,reversal_count,0.0,False
seed_102,FLC,multisine_frequency_probe,rmse_error,635.0183821834972,False
seed_102,FLC,multisine_frequency_probe,safety_margin_min,-0.0626373291015625,True
seed_102,FLC,multisine_frequency_probe,saturation_events,0.0,False
seed_102,FLC,multisine_frequency_probe,settling_time_s,,False
seed_102,FLC,multisine_frequency_probe,spectral_error_power,0.0,False
seed_102,FLC,multisine_frequency_probe,stability_flag,1.0,True
seed_102,FLC,multisine_frequency_probe,time_above_temp_limit_s,0.0,False
seed_102,FLC,multisine_frequency_probe,time_in_saturation_s,0.0,False
seed_102,FLC,multisine_frequency_probe,time_out_of_band_s,0.02,False
seed_102,FLC,multisine_frequency_probe,total_time_unsafe_s,0.02,False
seed_102,FLC,multisine_frequency_probe,worst_tail_abs_err,1318.1995909207408,False
seed_102,FLC,parameter_randomization_drills,abs_err_p50,321.9163355807393,False
seed_102,FLC,parameter_randomization_drills,abs_err_p90,1100.8119041591035,False
seed_102,FLC,parameter_randomization_drills,abs_err_p95,1201.2253200778985,False
seed_102,FLC,parameter_randomization_drills,arrhenius_exposure,4.6432850870115777e-14,False
seed_102,FLC,parameter_randomization_drills,bandwidth_proxy_hz,,True
seed_102,FLC,parameter_randomization_drills,coherence_lowmid,,True
seed_102,FLC,parameter_randomization_drills,cvar_abs_err,1298.3362320665797,False
seed_102,FLC,parameter_randomization_drills,effort_l1,0.1904394678276442,False
seed_102,FLC,parameter_randomization_drills,effort_l2,0.1291958549502598,False
seed_102,FLC,parameter_randomization_drills,glfi,0.8476431223910734,True
seed_102,FLC,parameter_randomization_drills,iae_abs_err,183.40720926562545,False
seed_102,FLC,parameter_randomization_drills,itae_abs_err,57.28778172564208,False
seed_102,FLC,parameter_randomization_drills,jerk_l2,3.3376853612373605,False
seed_102,FLC,parameter_randomization_drills,log_decrement,,False
seed_102,FLC,parameter_randomization_drills,max_delta_temp_over_limit_C,0.0,False
