controller,scenario,metric,higher_is_better,value,value_std,n,run_id
PID,steady_state_efficiency_probe,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
PID,steady_state_efficiency_probe,worst_tail_abs_err,False,890.0503874186549,0.0,3,multi_seed
PID,sudden_load_increase_5pct,abs_err_p50,False,383.1670940465294,0.0,3,multi_seed
PID,sudden_load_increase_5pct,abs_err_p90,False,807.1809497894257,0.0,3,multi_seed
PID,sudden_load_increase_5pct,abs_err_p95,False,861.9664444273097,0.0,3,multi_seed
PID,sudden_load_increase_5pct,arrhenius_exposure,False,5.0712840756290624e-14,0.0,3,multi_seed
PID,sudden_load_increase_5pct,bandwidth_proxy_hz,True,,,0,multi_seed
PID,sudden_load_increase_5pct,coherence_lowmid,True,,,0,multi_seed
PID,sudden_load_increase_5pct,cvar_abs_err,False,890.0503874186549,0.0,3,multi_seed
PID,sudden_load_increase_5pct,effort_l1,False,0.4039738939228608,0.0,3,multi_seed
PID,sudden_load_increase_5pct,effort_l2,False,0.400789591645507,0.0,3,multi_seed
PID,sudden_load_increase_5pct,glfi,True,0.8606899481249725,0.0,3,multi_seed
PID,sudden_load_increase_5pct,iae_abs_err,False,184.47158449187373,0.0,3,multi_seed
PID,sudden_load_increase_5pct,itae_abs_err,False,57.695373366900014,0.0,3,multi_seed
PID,sudden_load_increase_5pct,jerk_l2,False,34.07848861323087,0.0,3,multi_seed
PID,sudden_load_increase_5pct,log_decrement,False,,,0,multi_seed
PID,sudden_load_increase_5pct,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
PID,sudden_load_increase_5pct,max_freq_deviation_hz,False,1.092876434326172,0.0,3,multi_seed
PID,sudden_load_increase_5pct,max_rocof_hz_s,False,5.394554138183589,0.0,3,multi_seed
PID,sudden_load_increase_5pct,overshoot_pct,False,0.0,0.0,3,multi_seed
PID,sudden_load_increase_5pct,reversal_count,False,0.0,0.0,3,multi_seed
PID,sudden_load_increase_5pct,rmse_error,False,501.3869124099106,0.0,3,multi_seed
PID,sudden_load_increase_5pct,safety_margin_min,True,-0.0928764343261718,0.0,3,multi_seed
PID,sudden_load_increase_5pct,saturation_events,False,0.0,0.0,3,multi_seed
PID,sudden_load_increase_5pct,settling_time_s,False,,,0,multi_seed
PID,sudden_load_increase_5pct,spectral_error_power,False,0.0,0.0,3,multi_seed
PID,sudden_load_increase_5pct,stability_flag,True,1.0,0.0,3,multi_seed
PID,sudden_load_increase_5pct,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
PID,sudden_load_increase_5pct,time_in_saturation_s,False,0.0,0.0,3,multi_seed
PID,sudden_load_increase_5pct,time_out_of_band_s,False,0.02,0.0,3,multi_seed
PID,sudden_load_increase_5pct,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
PID,sudden_load_increase_5pct,worst_tail_abs_err,False,890.0503874186549,0.0,3,multi_seed
RL,actuator_saturation_challenge,abs_err_p50,False,398.39044315383535,0.0,3,multi_seed
RL,actuator_saturation_challenge,abs_err_p90,False,797.1560341664353,0.0,3,multi_seed
RL,actuator_saturation_challenge,abs_err_p95,False,868.457313806528,0.0,3,multi_seed
RL,actuator_saturation_challenge,arrhenius_exposure,False,4.4258331067129794e-14,0.0,3,multi_seed
RL,actuator_saturation_challenge,bandwidth_proxy_hz,True,,,0,multi_seed
RL,actuator_saturation_challenge,coherence_lowmid,True,,,0,multi_seed
RL,actuator_saturation_challenge,cvar_abs_err,False,941.5094078569418,0.0,3,multi_seed
RL,actuator_saturation_challenge,effort_l1,False,0.3162414681911461,0.0,3,multi_seed
RL,actuator_saturation_challenge,effort_l2,False,0.2929609008943597,0.0,3,multi_seed
RL,actuator_saturation_challenge,glfi,True,0.8587471400327663,0.0,3,multi_seed
RL,actuator_saturation_challenge,iae_abs_err,False,169.61240854214483,0.0,3,multi_seed
RL,actuator_saturation_challenge,itae_abs_err,False,44.12962712893599,0.0,3,multi_seed
RL,actuator_saturation_challenge,jerk_l2,False,79.00256028031916,0.0,3,multi_seed
RL,actuator_saturation_challenge,log_decrement,False,,,0,multi_seed
RL,actuator_saturation_challenge,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,actuator_saturation_challenge,max_freq_deviation_hz,False,1.0055885314941406,0.0,3,multi_seed
RL,actuator_saturation_challenge,max_rocof_hz_s,False,5.559539794921871,0.0,3,multi_seed
RL,actuator_saturation_challenge,overshoot_pct,False,0.0,0.0,3,multi_seed
RL,actuator_saturation_challenge,reversal_count,False,0.0,0.0,3,multi_seed
RL,actuator_saturation_challenge,rmse_error,False,511.5928211431913,0.0,3,multi_seed
RL,actuator_saturation_challenge,safety_margin_min,True,-0.0055885314941406,0.0,3,multi_seed
RL,actuator_saturation_challenge,saturation_events,False,0.0,0.0,3,multi_seed
RL,actuator_saturation_challenge,settling_time_s,False,,,0,multi_seed
RL,actuator_saturation_challenge,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,actuator_saturation_challenge,stability_flag,True,1.0,0.0,3,multi_seed
RL,actuator_saturation_challenge,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,actuator_saturation_challenge,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,actuator_saturation_challenge,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,actuator_saturation_challenge,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,actuator_saturation_challenge,worst_tail_abs_err,False,941.5094078569418,0.0,3,multi_seed
RL,baseline_steady_state,abs_err_p50,False,400.6723487663966,0.0,3,multi_seed
RL,baseline_steady_state,abs_err_p90,False,780.9607975945672,0.0,3,multi_seed
RL,baseline_steady_state,abs_err_p95,False,850.4969657716382,0.0,3,multi_seed
RL,baseline_steady_state,arrhenius_exposure,False,4.643285087011578e-14,0.0,3,multi_seed
RL,baseline_steady_state,bandwidth_proxy_hz,True,,,0,multi_seed
RL,baseline_steady_state,coherence_lowmid,True,,,0,multi_seed
RL,baseline_steady_state,cvar_abs_err,False,928.5326970593578,0.0,3,multi_seed
RL,baseline_steady_state,effort_l1,False,0.3084189510345452,0.0,3,multi_seed
RL,baseline_steady_state,effort_l2,False,0.2813456485420252,0.0,3,multi_seed
RL,baseline_steady_state,glfi,True,0.8597501482763269,0.0,3,multi_seed
RL,baseline_steady_state,iae_abs_err,False,168.8327715049572,0.0,3,multi_seed
RL,baseline_steady_state,itae_abs_err,False,47.85748123111239,0.0,3,multi_seed
RL,baseline_steady_state,jerk_l2,False,48.02756902826106,0.0,3,multi_seed
RL,baseline_steady_state,log_decrement,False,,,0,multi_seed
RL,baseline_steady_state,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,baseline_steady_state,max_freq_deviation_hz,False,1.0012893676757812,0.0,3,multi_seed
RL,baseline_steady_state,max_rocof_hz_s,False,5.481910705566402,0.0,3,multi_seed
RL,baseline_steady_state,overshoot_pct,False,0.0,0.0,3,multi_seed
RL,baseline_steady_state,reversal_count,False,0.0,0.0,3,multi_seed
RL,baseline_steady_state,rmse_error,False,500.9015493636769,0.0,3,multi_seed
RL,baseline_steady_state,safety_margin_min,True,-0.0012893676757812,0.0,3,multi_seed
RL,baseline_steady_state,saturation_events,False,0.0,0.0,3,multi_seed
RL,baseline_steady_state,settling_time_s,False,,,0,multi_seed
RL,baseline_steady_state,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,baseline_steady_state,stability_flag,True,1.0,0.0,3,multi_seed
RL,baseline_steady_state,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,baseline_steady_state,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,baseline_steady_state,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,baseline_steady_state,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,baseline_steady_state,worst_tail_abs_err,False,928.5326970593578,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,abs_err_p50,False,400.6723487663966,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,abs_err_p90,False,780.9607975945672,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,abs_err_p95,False,850.4969657716382,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,arrhenius_exposure,False,4.643285087011578e-14,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,bandwidth_proxy_hz,True,,,0,multi_seed
RL,cascading_grid_fault_and_recovery,coherence_lowmid,True,,,0,multi_seed
RL,cascading_grid_fault_and_recovery,cvar_abs_err,False,928.5326970593578,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,effort_l1,False,0.3084189510345452,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,effort_l2,False,0.2813456485420252,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,glfi,True,0.8597501482763269,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,iae_abs_err,False,168.8327715049572,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,itae_abs_err,False,47.85748123111239,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,jerk_l2,False,48.02756902826106,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,log_decrement,False,,,0,multi_seed
RL,cascading_grid_fault_and_recovery,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,max_freq_deviation_hz,False,1.0012893676757812,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,max_rocof_hz_s,False,5.481910705566402,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,overshoot_pct,False,0.0,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,reversal_count,False,0.0,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,rmse_error,False,500.9015493636769,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,safety_margin_min,True,-0.0012893676757812,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,saturation_events,False,0.0,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,settling_time_s,False,,,0,multi_seed
RL,cascading_grid_fault_and_recovery,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,stability_flag,True,1.0,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,cascading_grid_fault_and_recovery,worst_tail_abs_err,False,928.5326970593578,0.0,3,multi_seed
RL,combined_challenge_final_exam,abs_err_p50,False,400.6723487663966,0.0,3,multi_seed
RL,combined_challenge_final_exam,abs_err_p90,False,780.9607975945672,0.0,3,multi_seed
RL,combined_challenge_final_exam,abs_err_p95,False,850.4969657716382,0.0,3,multi_seed
RL,combined_challenge_final_exam,arrhenius_exposure,False,4.643285087011578e-14,0.0,3,multi_seed
RL,combined_challenge_final_exam,bandwidth_proxy_hz,True,,,0,multi_seed
RL,combined_challenge_final_exam,coherence_lowmid,True,,,0,multi_seed
RL,combined_challenge_final_exam,cvar_abs_err,False,928.5326970593578,0.0,3,multi_seed
RL,combined_challenge_final_exam,effort_l1,False,0.3084189510345452,0.0,3,multi_seed
RL,combined_challenge_final_exam,effort_l2,False,0.2813456485420252,0.0,3,multi_seed
RL,combined_challenge_final_exam,glfi,True,0.8597501482763269,0.0,3,multi_seed
RL,combined_challenge_final_exam,iae_abs_err,False,168.8327715049572,0.0,3,multi_seed
RL,combined_challenge_final_exam,itae_abs_err,False,47.85748123111239,0.0,3,multi_seed
RL,combined_challenge_final_exam,jerk_l2,False,48.02756902826106,0.0,3,multi_seed
RL,combined_challenge_final_exam,log_decrement,False,,,0,multi_seed
RL,combined_challenge_final_exam,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,combined_challenge_final_exam,max_freq_deviation_hz,False,1.0012893676757812,0.0,3,multi_seed
RL,combined_challenge_final_exam,max_rocof_hz_s,False,5.481910705566402,0.0,3,multi_seed
RL,combined_challenge_final_exam,overshoot_pct,False,0.0,0.0,3,multi_seed
RL,combined_challenge_final_exam,reversal_count,False,0.0,0.0,3,multi_seed
RL,combined_challenge_final_exam,rmse_error,False,500.9015493636769,0.0,3,multi_seed
RL,combined_challenge_final_exam,safety_margin_min,True,-0.0012893676757812,0.0,3,multi_seed
RL,combined_challenge_final_exam,saturation_events,False,0.0,0.0,3,multi_seed
RL,combined_challenge_final_exam,settling_time_s,False,,,0,multi_seed
RL,combined_challenge_final_exam,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,combined_challenge_final_exam,stability_flag,True,1.0,0.0,3,multi_seed
RL,combined_challenge_final_exam,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,combined_challenge_final_exam,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,combined_challenge_final_exam,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,combined_challenge_final_exam,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,combined_challenge_final_exam,worst_tail_abs_err,False,928.5326970593578,0.0,3,multi_seed
RL,deceptive_sensor_noise,abs_err_p50,False,397.288043577963,0.0,3,multi_seed
RL,deceptive_sensor_noise,abs_err_p90,False,830.7885851499474,0.0,3,multi_seed
RL,deceptive_sensor_noise,abs_err_p95,False,888.1346401939045,0.0,3,multi_seed
RL,deceptive_sensor_noise,arrhenius_exposure,False,5.695583785184087e-14,0.0,3,multi_seed
RL,deceptive_sensor_noise,bandwidth_proxy_hz,True,,,0,multi_seed
RL,deceptive_sensor_noise,coherence_lowmid,True,,,0,multi_seed
RL,deceptive_sensor_noise,cvar_abs_err,False,926.7316116496894,0.0,3,multi_seed
RL,deceptive_sensor_noise,effort_l1,False,0.3842746055126182,0.0,3,multi_seed
RL,deceptive_sensor_noise,effort_l2,False,0.3334653809808595,0.0,3,multi_seed
RL,deceptive_sensor_noise,glfi,True,0.8387229294088367,0.0,3,multi_seed
RL,deceptive_sensor_noise,iae_abs_err,False,218.42156862837672,0.0,3,multi_seed
RL,deceptive_sensor_noise,itae_abs_err,False,75.76193118301413,0.0,3,multi_seed
RL,deceptive_sensor_noise,jerk_l2,False,29.194830815386428,0.0,3,multi_seed
RL,deceptive_sensor_noise,log_decrement,False,,,0,multi_seed
RL,deceptive_sensor_noise,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,deceptive_sensor_noise,max_freq_deviation_hz,False,1.097248077392578,0.0,3,multi_seed
RL,deceptive_sensor_noise,max_rocof_hz_s,False,5.636215209960933,0.0,3,multi_seed
RL,deceptive_sensor_noise,overshoot_pct,False,10.907942265578114,0.0,3,multi_seed
RL,deceptive_sensor_noise,reversal_count,False,0.0,0.0,3,multi_seed
RL,deceptive_sensor_noise,rmse_error,False,519.5125333075903,0.0,3,multi_seed
RL,deceptive_sensor_noise,safety_margin_min,True,-0.097248077392578,0.0,3,multi_seed
RL,deceptive_sensor_noise,saturation_events,False,0.0,0.0,3,multi_seed
RL,deceptive_sensor_noise,settling_time_s,False,,,0,multi_seed
RL,deceptive_sensor_noise,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,deceptive_sensor_noise,stability_flag,True,1.0,0.0,3,multi_seed
RL,deceptive_sensor_noise,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,deceptive_sensor_noise,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,deceptive_sensor_noise,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,deceptive_sensor_noise,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,deceptive_sensor_noise,worst_tail_abs_err,False,926.7316116496894,0.0,3,multi_seed
RL,gradual_load_increase_10pct,abs_err_p50,False,397.288043577963,0.0,3,multi_seed
RL,gradual_load_increase_10pct,abs_err_p90,False,830.7885851499474,0.0,3,multi_seed
RL,gradual_load_increase_10pct,abs_err_p95,False,888.1346401939045,0.0,3,multi_seed
RL,gradual_load_increase_10pct,arrhenius_exposure,False,5.695583785184087e-14,0.0,3,multi_seed
RL,gradual_load_increase_10pct,bandwidth_proxy_hz,True,,,0,multi_seed
RL,gradual_load_increase_10pct,coherence_lowmid,True,,,0,multi_seed
RL,gradual_load_increase_10pct,cvar_abs_err,False,926.7316116496894,0.0,3,multi_seed
RL,gradual_load_increase_10pct,effort_l1,False,0.3842746055126182,0.0,3,multi_seed
RL,gradual_load_increase_10pct,effort_l2,False,0.3334653809808595,0.0,3,multi_seed
RL,gradual_load_increase_10pct,glfi,True,0.8387229294088367,0.0,3,multi_seed
RL,gradual_load_increase_10pct,iae_abs_err,False,218.42156862837672,0.0,3,multi_seed
RL,gradual_load_increase_10pct,itae_abs_err,False,75.76193118301413,0.0,3,multi_seed
RL,gradual_load_increase_10pct,jerk_l2,False,29.194830815386428,0.0,3,multi_seed
RL,gradual_load_increase_10pct,log_decrement,False,,,0,multi_seed
RL,gradual_load_increase_10pct,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,gradual_load_increase_10pct,max_freq_deviation_hz,False,1.097248077392578,0.0,3,multi_seed
RL,gradual_load_increase_10pct,max_rocof_hz_s,False,5.636215209960933,0.0,3,multi_seed
RL,gradual_load_increase_10pct,overshoot_pct,False,10.907942265578114,0.0,3,multi_seed
RL,gradual_load_increase_10pct,reversal_count,False,0.0,0.0,3,multi_seed
RL,gradual_load_increase_10pct,rmse_error,False,519.5125333075903,0.0,3,multi_seed
RL,gradual_load_increase_10pct,safety_margin_min,True,-0.097248077392578,0.0,3,multi_seed
RL,gradual_load_increase_10pct,saturation_events,False,0.0,0.0,3,multi_seed
RL,gradual_load_increase_10pct,settling_time_s,False,,,0,multi_seed
RL,gradual_load_increase_10pct,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,gradual_load_increase_10pct,stability_flag,True,1.0,0.0,3,multi_seed
RL,gradual_load_increase_10pct,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,gradual_load_increase_10pct,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,gradual_load_increase_10pct,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,gradual_load_increase_10pct,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,gradual_load_increase_10pct,worst_tail_abs_err,False,926.7316116496894,0.0,3,multi_seed
RL,multisine_frequency_probe,abs_err_p50,False,406.7535982728309,0.0,3,multi_seed
RL,multisine_frequency_probe,abs_err_p90,False,791.0235345667397,0.0,3,multi_seed
RL,multisine_frequency_probe,abs_err_p95,False,856.0716335553362,0.0,3,multi_seed
RL,multisine_frequency_probe,arrhenius_exposure,False,4.643285087011578e-14,0.0,3,multi_seed
RL,multisine_frequency_probe,bandwidth_proxy_hz,True,,,0,multi_seed
RL,multisine_frequency_probe,coherence_lowmid,True,,,0,multi_seed
RL,multisine_frequency_probe,cvar_abs_err,False,926.2537323809752,0.0,3,multi_seed
RL,multisine_frequency_probe,effort_l1,False,0.3201530051231376,0.0,3,multi_seed
RL,multisine_frequency_probe,effort_l2,False,0.2892629961658757,0.0,3,multi_seed
RL,multisine_frequency_probe,glfi,True,0.8583836007399532,0.0,3,multi_seed
RL,multisine_frequency_probe,iae_abs_err,False,170.95890595702102,0.0,3,multi_seed
RL,multisine_frequency_probe,itae_abs_err,False,48.399159416920014,0.0,3,multi_seed
RL,multisine_frequency_probe,jerk_l2,False,38.7669885025804,0.0,3,multi_seed
RL,multisine_frequency_probe,log_decrement,False,,,0,multi_seed
RL,multisine_frequency_probe,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,multisine_frequency_probe,max_freq_deviation_hz,False,1.0138626098632812,0.0,3,multi_seed
RL,multisine_frequency_probe,max_rocof_hz_s,False,5.467033386230464,0.0,3,multi_seed
RL,multisine_frequency_probe,overshoot_pct,False,0.0,0.0,3,multi_seed
RL,multisine_frequency_probe,reversal_count,False,0.0,0.0,3,multi_seed
RL,multisine_frequency_probe,rmse_error,False,506.3928946168949,0.0,3,multi_seed
RL,multisine_frequency_probe,safety_margin_min,True,-0.0138626098632812,0.0,3,multi_seed
RL,multisine_frequency_probe,saturation_events,False,0.0,0.0,3,multi_seed
RL,multisine_frequency_probe,settling_time_s,False,,,0,multi_seed
RL,multisine_frequency_probe,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,multisine_frequency_probe,stability_flag,True,1.0,0.0,3,multi_seed
RL,multisine_frequency_probe,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,multisine_frequency_probe,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,multisine_frequency_probe,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,multisine_frequency_probe,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,multisine_frequency_probe,worst_tail_abs_err,False,926.2537323809752,0.0,3,multi_seed
RL,parameter_randomization_drills,abs_err_p50,False,400.6705459613411,22.604743560065955,3,multi_seed
RL,parameter_randomization_drills,abs_err_p90,False,780.3696486570485,50.2604483794589,3,multi_seed
RL,parameter_randomization_drills,abs_err_p95,False,839.0921589327069,54.22601970353826,3,multi_seed
RL,parameter_randomization_drills,arrhenius_exposure,False,4.642519221159723e-14,2.163041984079474e-15,3,multi_seed
RL,parameter_randomization_drills,bandwidth_proxy_hz,True,,,0,multi_seed
RL,parameter_randomization_drills,coherence_lowmid,True,,,0,multi_seed
RL,parameter_randomization_drills,cvar_abs_err,False,894.6865290088573,49.315456335477776,3,multi_seed
RL,parameter_randomization_drills,effort_l1,False,0.3236007225513451,0.0199255452512624,3,multi_seed
RL,parameter_randomization_drills,effort_l2,False,0.2933459102575677,0.0169722094962096,3,multi_seed
RL,parameter_randomization_drills,glfi,True,0.8602675355976505,0.008292997298129,3,multi_seed
RL,parameter_randomization_drills,iae_abs_err,False,168.54231847952133,18.368894110819884,3,multi_seed
RL,parameter_randomization_drills,itae_abs_err,False,47.87113606018346,7.537299855695532,3,multi_seed
RL,parameter_randomization_drills,jerk_l2,False,32.1592196375323,15.767461206532994,3,multi_seed
RL,parameter_randomization_drills,log_decrement,False,,,0,multi_seed
RL,parameter_randomization_drills,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,parameter_randomization_drills,max_freq_deviation_hz,False,1.04293950398763,0.0442413067883942,3,multi_seed
RL,parameter_randomization_drills,max_rocof_hz_s,False,5.585225423177083,0.1448495773563433,3,multi_seed
RL,parameter_randomization_drills,overshoot_pct,False,0.0,0.0,3,multi_seed
RL,parameter_randomization_drills,reversal_count,False,0.0,0.0,3,multi_seed
RL,parameter_randomization_drills,rmse_error,False,498.0563768942923,30.11255755707601,3,multi_seed
RL,parameter_randomization_drills,safety_margin_min,True,-0.0429395039876301,0.0442413067883942,3,multi_seed
RL,parameter_randomization_drills,saturation_events,False,0.0,0.0,3,multi_seed
RL,parameter_randomization_drills,settling_time_s,False,,,0,multi_seed
RL,parameter_randomization_drills,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,parameter_randomization_drills,stability_flag,True,1.0,0.0,3,multi_seed
RL,parameter_randomization_drills,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,parameter_randomization_drills,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,parameter_randomization_drills,time_out_of_band_s,False,0.0199999999999999,5.78472408881601e-17,3,multi_seed
RL,parameter_randomization_drills,total_time_unsafe_s,False,0.0199999999999999,5.78472408881601e-17,3,multi_seed
RL,parameter_randomization_drills,worst_tail_abs_err,False,894.6865290088573,49.315456335477776,3,multi_seed
RL,prbs_excitation_probe,abs_err_p50,False,340.48695761498857,0.0,3,multi_seed
RL,prbs_excitation_probe,abs_err_p90,False,991.6585057810928,0.0,3,multi_seed
RL,prbs_excitation_probe,abs_err_p95,False,1033.5879595048964,0.0,3,multi_seed
RL,prbs_excitation_probe,arrhenius_exposure,False,4.4258331067129794e-14,0.0,3,multi_seed
RL,prbs_excitation_probe,bandwidth_proxy_hz,True,,,0,multi_seed
RL,prbs_excitation_probe,coherence_lowmid,True,,,0,multi_seed
RL,prbs_excitation_probe,cvar_abs_err,False,1077.8636568682878,0.0,3,multi_seed
RL,prbs_excitation_probe,effort_l1,False,0.29783187508583,0.0,3,multi_seed
RL,prbs_excitation_probe,effort_l2,False,0.2765470139384269,0.0,3,multi_seed
RL,prbs_excitation_probe,glfi,True,0.845413277714241,0.0,3,multi_seed
RL,prbs_excitation_probe,iae_abs_err,False,176.32184731921996,0.0,3,multi_seed
RL,prbs_excitation_probe,itae_abs_err,False,48.50779152180655,0.0,3,multi_seed
RL,prbs_excitation_probe,jerk_l2,False,178.1716621693712,0.0,3,multi_seed
RL,prbs_excitation_probe,log_decrement,False,-0.6490101647316862,0.0,3,multi_seed
RL,prbs_excitation_probe,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,prbs_excitation_probe,max_freq_deviation_hz,False,1.0062141418457031,0.0,3,multi_seed
RL,prbs_excitation_probe,max_rocof_hz_s,False,6.379318237304683,0.0,3,multi_seed
RL,prbs_excitation_probe,overshoot_pct,False,0.0,0.0,3,multi_seed
RL,prbs_excitation_probe,reversal_count,False,0.0,0.0,3,multi_seed
RL,prbs_excitation_probe,rmse_error,False,580.203064508459,0.0,3,multi_seed
RL,prbs_excitation_probe,safety_margin_min,True,-0.0062141418457031,0.0,3,multi_seed
RL,prbs_excitation_probe,saturation_events,False,0.0,0.0,3,multi_seed
RL,prbs_excitation_probe,settling_time_s,False,,,0,multi_seed
RL,prbs_excitation_probe,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,prbs_excitation_probe,stability_flag,True,1.0,0.0,3,multi_seed
RL,prbs_excitation_probe,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,prbs_excitation_probe,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,prbs_excitation_probe,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,prbs_excitation_probe,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,prbs_excitation_probe,worst_tail_abs_err,False,1077.8636568682878,0.0,3,multi_seed
RL,steady_state_efficiency_probe,abs_err_p50,False,400.6723487663966,0.0,3,multi_seed
RL,steady_state_efficiency_probe,abs_err_p90,False,780.9607975945672,0.0,3,multi_seed
RL,steady_state_efficiency_probe,abs_err_p95,False,850.4969657716382,0.0,3,multi_seed
RL,steady_state_efficiency_probe,arrhenius_exposure,False,4.643285087011578e-14,0.0,3,multi_seed
RL,steady_state_efficiency_probe,bandwidth_proxy_hz,True,,,0,multi_seed
RL,steady_state_efficiency_probe,coherence_lowmid,True,,,0,multi_seed
RL,steady_state_efficiency_probe,cvar_abs_err,False,928.5326970593578,0.0,3,multi_seed
RL,steady_state_efficiency_probe,effort_l1,False,0.3084189510345452,0.0,3,multi_seed
RL,steady_state_efficiency_probe,effort_l2,False,0.2813456485420252,0.0,3,multi_seed
RL,steady_state_efficiency_probe,glfi,True,0.8597501482763269,0.0,3,multi_seed
RL,steady_state_efficiency_probe,iae_abs_err,False,168.8327715049572,0.0,3,multi_seed
RL,steady_state_efficiency_probe,itae_abs_err,False,47.85748123111239,0.0,3,multi_seed
RL,steady_state_efficiency_probe,jerk_l2,False,48.02756902826106,0.0,3,multi_seed
RL,steady_state_efficiency_probe,log_decrement,False,,,0,multi_seed
RL,steady_state_efficiency_probe,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,steady_state_efficiency_probe,max_freq_deviation_hz,False,1.0012893676757812,0.0,3,multi_seed
RL,steady_state_efficiency_probe,max_rocof_hz_s,False,5.481910705566402,0.0,3,multi_seed
